"latitude","longitude","year","bedrooms","full_bth","half_bth","square_foot","res","condo","yr_built","bldg_price","land_price"
"42.382711","-71.017504","2021.0","5.000000000000001","2.0","0.0","2500.0000000000005","1.0","0.0","1900.0","1108961.25","316.9673156738281"

"42.382743","-71.017424","2021.0","4.0","2.0","0.0","2500.0000000000005","1.0","0.0","1922.0","1205738.75","302.06768798828125"

"42.383559999999996","-71.01661","2021.0","9.0","3.0","0.0","2500.0000000000005","1.0","0.0","1839.0","2360618.5","547.1171264648438"

"42.383313","-71.017101","2021.0","4.0","1.0","0.0","2500.0000000000005","1.0","0.0","1900.0","339247.0625","194.3283233642578"

"42.383379999999995","-71.01564","2021.0","9.0","3.0","0.0","4000.0","1.0","0.0","1910.0","2455557.25","545.3071899414062"

"42.38360000000001","-71.01508000000001","2021.0","6.999999999999999","3.0","0.0","1825.0","1.0","0.0","1925.0","2682379.5","501.6539611816406"

"42.38478","-71.01402","2021.0","5.000000000000001","2.0","0.0","5000.000000000001","1.0","0.0","1900.0","1203082.375","326.64794921875"

"42.38422","-71.01471","2021.0","4.0","2.0","1.0","3548.0","1.0","0.0","1910.0","2345315.5","455.54644775390625"

"42.38543","-71.01228","2021.0","6.0","2.0","0.0","2500.0000000000005","1.0","0.0","1900.0","1000559.0625","336.2969665527344"

"42.38548","-71.01205999999999","2021.0","9.0","3.0","0.0","5000.000000000001","1.0","0.0","1900.0","2503531.5","554.3035278320312"

"42.382220000000004","-71.01566","2021.0","5.000000000000001","2.0","1.0","1250.0000000000002","1.0","0.0","1910.0","2000892.5","460.34954833984375"

"42.38216","-71.01561","2021.0","6.0","2.0","0.0","1250.0000000000002","1.0","0.0","1910.0","962735.125","325.7145080566406"

"42.38166999999999","-71.01715","2021.0","2.0","1.0","0.0","5000.000000000001","1.0","0.0","1987.0","437831.125","172.5952606201172"

"42.38195999999999","-71.01541999999999","2021.0","2.0","2.0","0.0","2500.0000000000005","1.0","0.0","1910.0","1423259.5","273.0843200683594"

"42.38105","-71.01666","2021.0","4.0","2.0","0.0","2500.0000000000005","1.0","0.0","1891.0","1203181.375","298.83123779296875"

"42.381859999999996","-71.01567","2021.0","4.0","2.0","0.0","2500.0000000000005","1.0","0.0","1910.0","1197123.625","299.66339111328125"

"42.381879999999995","-71.01558","2021.0","6.999999999999999","2.0","0.0","2500.0000000000005","1.0","0.0","1900.0","928298.625","342.9584655761719"

"42.38192","-71.0155","2021.0","6.0","2.0","0.0","2500.0000000000005","1.0","0.0","1910.0","1008364.0","327.90850830078125"

"42.384756","-71.003917","2021.0","4.0","2.0","0.0","5979.000000000001","1.0","0.0","1910.0","1302200.125","310.0208740234375"

"42.384694","-71.00376","2021.0","6.0","2.0","0.0","5600.0","1.0","0.0","1910.0","1083177.5","337.36431884765625"

"42.383860999999996","-71.001408","2021.0","6.999999999999999","3.0","0.0","4500.0","1.0","0.0","1915.0","2773611.5","502.9064636230469"

"42.383621000000005","-71.001558","2021.0","5.000000000000001","2.0","0.0","5400.0","1.0","0.0","1895.0","1159508.625","319.5003662109375"

"42.383684","-71.001777","2021.0","6.0","2.0","1.0","4500.0","1.0","0.0","1925.0","1945544.75","483.2253112792969"

"42.38381199999999","-71.002092","2021.0","6.999999999999999","3.0","0.0","4500.0","1.0","0.0","1915.0","2780854.75","503.17706298828125"

"42.383871","-71.002266","2021.0","5.000000000000001","3.0","0.0","4500.0","1.0","0.0","1915.0","3263547.75","468.91192626953125"

"42.383927","-71.002431","2021.0","6.0","3.0","0.0","4500.0","1.0","0.0","1920.0","3014802.75","486.0262145996094"

"42.38398","-71.00258000000001","2021.0","6.0","2.0","0.0","4500.0","1.0","0.0","1915.0","1033601.6875","332.1628723144531"

"42.38403999999999","-71.00275","2021.0","5.000000000000001","3.0","0.0","4500.0","1.0","0.0","1923.0","3267522.5","469.24786376953125"

"42.38415","-71.0031","2021.0","3.0","1.0","1.0","4500.0","1.0","0.0","1930.0","805428.1875","288.8712158203125"

"42.384301","-71.003438","2021.0","5.000000000000001","2.0","1.0","5552.0","1.0","0.0","1915.0","2206445.75","472.31671142578125"

"42.38545200000001","-71.00389100000001","2021.0","6.0","2.0","2.0","4500.0","1.0","0.0","1910.0","3366796.0","684.2715454101562"

"42.38495","-71.00338","2021.0","6.0","3.0","0.0","4500.0","1.0","0.0","1910.0","3027870.5","490.71856689453125"

"42.38513","-71.003918","2021.0","4.0","2.0","0.0","4500.0","1.0","0.0","1950.0","1228274.25","305.9100341796875"

"42.385377000000005","-71.004571","2021.0","6.999999999999999","3.0","0.0","4500.0","1.0","0.0","1910.0","2808305.5","510.4546203613281"

"42.38551","-71.004903","2021.0","4.0","2.0","0.0","4500.0","1.0","0.0","1915.0","1237909.625","308.7978820800781"

"42.384163","-71.001205","2021.0","8.0","3.0","0.0","4500.0","1.0","0.0","1910.0","2559534.0","521.8433227539062"

"42.384359","-71.00174799999999","2021.0","4.0","2.0","0.0","3600.0","1.0","0.0","1915.0","1180005.0","302.62554931640625"

"42.38563","-71.0019","2021.0","5.000000000000001","3.0","0.0","6250.0","1.0","0.0","1900.0","3441574.0","480.9263610839844"

"42.385806","-71.003238","2021.0","4.0","1.0","0.0","3125.0","1.0","0.0","1915.0","331836.90625","196.0242919921875"

"42.385809","-71.003886","2021.0","4.0","2.0","0.0","6250.0","1.0","0.0","1910.0","1316501.25","313.31451416015625"

"42.38599","-71.00444","2021.0","5.000000000000001","3.0","0.0","2559.0","1.0","0.0","1910.0","3098700.25","471.5628662109375"

"42.386286000000005","-71.003753","2021.0","4.0","2.0","0.0","6250.0","1.0","0.0","1924.0","1314616.375","313.859375"

"42.38622","-71.003584","2021.0","4.0","2.0","0.0","6250.0","1.0","0.0","1911.0","1315247.5","314.2010498046875"

"42.386162999999996","-71.003421","2021.0","4.0","2.0","0.0","6250.0","1.0","0.0","1924.0","1312654.25","313.40777587890625"

"42.38603","-71.00298000000001","2021.0","5.000000000000001","3.0","0.0","4500.0","1.0","0.0","1910.0","3272923.5","476.8152770996094"

"42.38572","-71.001","2021.0","4.0","2.0","0.0","4875.0","1.0","0.0","1965.0","1229542.625","306.4051818847656"

"42.385352000000005","-71.00553199999999","2021.0","8.0","2.0","0.0","4500.0","1.0","0.0","1910.0","888754.75","367.2326965332031"

"42.38459","-71.0051","2021.0","3.0","3.0","0.0","3600.0","1.0","0.0","1920.0","3754719.0","436.25677490234375"

"42.385830000000006","-71.0058","2021.0","6.999999999999999","3.0","1.0","4500.0","1.0","0.0","1960.0","4576737.5","703.4437255859375"

"42.383731999999995","-71.00110600000001","2021.0","6.999999999999999","3.0","0.0","4500.0","1.0","0.0","1920.0","2769357.0","501.93011474609375"

"42.38369","-71.00094","2021.0","5.000000000000001","3.0","0.0","4500.0","1.0","0.0","1915.0","3247157.75","467.5220031738281"

"42.383128","-71.00061","2021.0","6.999999999999999","3.0","0.0","4497.0","1.0","0.0","1900.0","2768077.25","500.9417419433594"

"42.38343499999999","-71.000233","2021.0","5.000000000000001","2.0","0.0","4500.0","1.0","0.0","1915.0","1112887.75","315.5294189453125"

"42.383371999999994","-71.000068","2021.0","5.000000000000001","3.0","0.0","4500.0","1.0","0.0","1915.0","3236474.25","465.9580383300781"

"42.38297","-71.0003","2021.0","6.0","2.0","0.0","4571.0","1.0","0.0","1920.0","1025171.5625","328.45745849609375"

"42.38305","-71.00045","2021.0","6.0","2.0","0.0","4205.0","1.0","0.0","1920.0","1012009.8125","327.8944396972656"

"42.382678999999996","-70.99979499999999","2021.0","4.0","2.0","0.0","4316.0","1.0","0.0","1915.0","1200138.375","299.2353210449219"

"42.38228","-70.99896","2021.0","5.000000000000001","2.0","0.0","3918.0","1.0","0.0","1930.0","1080318.5","310.0983581542969"

"42.383801","-70.999252","2021.0","4.0","2.0","0.0","3592.0","1.0","0.0","1945.0","1163443.125","298.9492492675781"

"42.383469000000005","-70.998407","2021.0","5.000000000000001","3.0","0.0","4050.0000000000005","1.0","0.0","1915.0","3171410.5","463.9164123535156"

"42.383359999999996","-70.99807","2021.0","5.000000000000001","2.0","0.0","4050.0000000000005","1.0","0.0","1915.0","1084671.625","313.4439392089844"

"42.38405600000001","-71.000895","2021.0","9.0","2.0","0.0","3600.0","1.0","0.0","1915.0","777902.875","374.384765625"

"42.384154","-71.000322","2021.0","5.000000000000001","2.0","2.0","4050.0000000000005","1.0","0.0","1915.0","3546108.25","652.9036865234375"

"42.384104","-71.000169","2021.0","4.0","2.0","0.0","4050.0000000000005","1.0","0.0","1915.0","1191903.875","302.353515625"

"42.383901","-70.999551","2021.0","4.0","2.0","0.0","5396.0","1.0","0.0","1945.0","1246174.125","303.279296875"

"42.383845","-71.000343","2021.0","5.000000000000001","3.0","1.0","4050.0000000000005","1.0","0.0","1915.0","5139919.0","652.8551025390625"

"42.38389199999999","-71.000485","2021.0","6.0","2.0","0.0","4050.0000000000005","1.0","0.0","1915.0","1007854.8125","329.9976806640625"

"42.383947","-71.000641","2021.0","4.0","2.0","0.0","4050.0000000000005","1.0","0.0","1915.0","1194034.75","302.1477355957031"

"42.389457","-70.996667","2021.0","6.0","3.0","0.0","5349.0","1.0","0.0","1998.0","3009459.75","498.34747314453125"

"42.388659999999994","-70.99775","2021.0","3.0","2.0","1.0","5246.0","1.0","0.0","1987.0","2508530.0","443.04248046875"

"42.388659999999994","-70.99775","2021.0","4.0","3.0","0.0","5246.0","1.0","0.0","1984.0","3530048.5","462.9344787597656"

"42.38783000000001","-71.00636","2021.0","4.0","2.0","0.0","5500.0","1.0","0.0","1945.0","1291864.5","316.2632141113281"

"42.38745","-71.00595","2021.0","6.0","3.0","0.0","4158.0","1.0","0.0","1900.0","3026997.75","500.4037170410156"

"42.38746","-71.00511999999999","2021.0","9.0","3.0","0.0","4064.0","1.0","0.0","1910.0","2365962.25","552.6715698242188"

"42.388388","-71.004731","2021.0","6.0","2.0","0.0","3555.0","1.0","0.0","1900.0","1013350.9375","343.3858337402344"

"42.38811","-71.00495","2021.0","6.999999999999999","3.0","0.0","2822.0","1.0","0.0","1920.0","2664842.5","514.017333984375"

"42.388287000000005","-71.00489300000001","2021.0","4.0","2.0","0.0","2244.0","1.0","0.0","1923.0","1140202.75","310.43536376953125"

"42.388290000000005","-71.00501","2021.0","5.000000000000001","3.0","0.0","2693.9999999999995","1.0","0.0","1920.0","3115716.5","479.30938720703125"

"42.38812999999999","-71.00518000000001","2021.0","4.0","2.0","0.0","5999.999999999999","1.0","0.0","1900.0","1315537.625","319.7286376953125"

"42.388259999999995","-71.00605999999999","2021.0","4.0","1.0","0.0","4560.0","1.0","0.0","1900.0","358461.59375","204.00555419921875"

"42.388259999999995","-71.00605999999999","2021.0","4.0","2.0","0.0","4560.0","1.0","0.0","1900.0","1251873.875","317.1300048828125"

"42.38808","-71.00259","2021.0","4.0","2.0","0.0","3957.0","1.0","0.0","1930.0","1203019.125","312.51751708984375"

"42.38804000000001","-71.00357","2021.0","6.0","3.0","0.0","2090.0","1.0","0.0","1900.0","2810499.0","494.36553955078125"

"42.38825","-71.00869","2021.0","3.0","1.0","1.0","4500.0","1.0","0.0","1999.0","823850.75","298.2077941894531"

"42.38989","-71.0104","2021.0","6.999999999999999","4.0","0.0","4592.0","1.0","0.0","1900.0","6461699.5","731.327392578125"

"42.389759999999995","-71.01006","2021.0","3.0","3.0","0.0","4172.0","1.0","0.0","1910.0","3890189.5","458.221923828125"

"42.3891","-71.0037","2021.0","11.0","6.0","0.0","6774.999999999999","1.0","0.0","1915.0","12727445.0","1296.2918701171875"

"42.38905999999999","-71.00354","2021.0","6.0","3.0","0.0","6760.0","1.0","0.0","1910.0","3247426.25","511.990234375"

"42.38902","-71.0025","2021.0","5.000000000000001","2.0","1.0","3560.0","1.0","0.0","1915.0","2057962.0","481.65704345703125"

"42.38897","-71.0007","2021.0","9.0","3.0","0.0","2450.0","1.0","0.0","1905.0","2210581.5","550.0927124023438"

"42.38895","-71.00056","2021.0","8.0","3.0","0.0","2450.0","1.0","0.0","1905.0","2393024.75","531.7808227539062"

"42.38896","-71.0001","2021.0","4.0","2.0","0.0","5515.0","1.0","0.0","1925.0","1263351.75","317.5112609863281"

"42.38870999999999","-71.002","2021.0","9.0","3.0","0.0","3005.0","1.0","0.0","1900.0","2262303.75","552.2564697265625"

"42.38929","-71.00598000000001","2021.0","6.0","2.0","0.0","5637.0","1.0","0.0","1910.0","1100043.125","350.8555603027344"

"42.38921","-71.00531","2021.0","6.999999999999999","3.0","0.0","3757.9999999999995","1.0","0.0","1910.0","2750980.75","521.7561645507812"

"42.3891","-71.00431","2021.0","4.0","3.0","0.0","2870.0","1.0","0.0","1915.0","3383666.0","465.32220458984375"

